High,Low,Open,Close,Volume,Adj Close
13238.4501953125,13123.3798828125,13238.4501953125,13170.1904296875,1316600,13170.1904296875
13190.01953125,13112.9296875,13170.7900390625,13124.6201171875,1248600,13124.6201171875
13124.4697265625,13017.419921875,13124.400390625,13046.1396484375,1220600,13046.1396484375
13099.91015625,13002.76953125,13045.990234375,13080.73046875,1299300,13080.73046875
13243.8603515625,13082.3896484375,13082.6201171875,13241.6298828125,1220800,13241.6298828125
13264.98046875,13194.330078125,13242.08984375,13197.73046875,1292800,13197.73046875
13212.6396484375,13069.259765625,13195.3896484375,13126.2099609375,1415400,13126.2099609375
13151.5703125,13032.669921875,13125.990234375,13145.8203125,1362500,13145.8203125
13224.490234375,13147.7802734375,13147.9404296875,13212.0400390625,1711900,13212.0400390625
13297.1103515625,13153.6904296875,13211.3603515625,13264.490234375,1087900,13264.490234375
13265.3603515625,13131.2099609375,13258.9599609375,13199.5498046875,1239800,13199.5498046875
13198.1904296875,13020.8603515625,13198.1904296875,13074.75,1250000,13074.75
13088.1103515625,13012.4599609375,13067.1796875,13060.1396484375,1095300,13060.1396484375
13057.7197265625,12903.7802734375,13057.5703125,12929.58984375,1055800,12929.58984375
12929.58984375,12710.5595703125,12929.4404296875,12715.9296875,1592900,12715.9296875
12844.8203125,12716.919921875,12716.919921875,12805.3896484375,1252100,12805.3896484375
12986.9599609375,12806.2998046875,12806.4501953125,12986.580078125,1197800,12986.580078125
12986.349609375,12845.2802734375,12986.2001953125,12849.58984375,1409900,12849.58984375
12986.76953125,12850.7998046875,12850.8798828125,12921.41015625,1209900,12921.41015625
13131.3603515625,12921.7900390625,12921.7900390625,13115.5400390625,1153200,13115.5400390625
13114.5595703125,13027.490234375,13114.5595703125,13032.75,1135200,13032.75
13080.2001953125,12896.8203125,13028.73046875,12964.099609375,1398100,12964.099609375
13082.5400390625,12964.25,12964.48046875,13029.259765625,2120800,13029.259765625
13028.2001953125,12845.580078125,13028.2001953125,12927.169921875,1393700,12927.169921875
13050.2998046875,12926.490234375,12927.76953125,13001.5595703125,1341100,13001.5595703125
13105.7001953125,12993.599609375,12997.6904296875,13090.7197265625,1352600,13090.7197265625
13227.8203125,13075.9599609375,13090.1103515625,13204.6201171875,1075700,13204.6201171875
13266.6796875,13192.2099609375,13204.7001953125,13228.3095703125,1108500,13228.3095703125
13228.759765625,13176.009765625,13228.3095703125,13213.6298828125,1278700,13213.6298828125
13338.66015625,13174.650390625,13214.16015625,13279.3203125,1234000,13279.3203125
13278.1103515625,13192.2099609375,13278.1103515625,13268.5703125,1007700,13268.5703125
13284.08984375,13175.6396484375,13267.58984375,13206.58984375,1020900,13206.58984375
13205.0,13022.33984375,13204.6201171875,13038.26953125,1137900,13038.26953125
13049.08984375,12970.0,13035.849609375,13008.5302734375,1100800,13008.5302734375
13000.73046875,12810.3896484375,13000.73046875,12932.08984375,1386200,12932.08984375
12921.8095703125,12748.48046875,12921.8095703125,12835.0595703125,1474600,12835.0595703125
12931.7099609375,12820.2998046875,12831.580078125,12855.0400390625,1516500,12855.0400390625
12918.009765625,12779.2802734375,12851.7900390625,12820.599609375,1483700,12820.599609375
12818.8603515625,12661.48046875,12818.490234375,12695.349609375,1431900,12695.349609375
12758.4296875,12608.16015625,12695.0498046875,12632.0,1560600,12632.0
12722.6298828125,12597.33984375,12617.3203125,12598.5498046875,1431300,12598.5498046875
12611.419921875,12440.51953125,12598.3203125,12442.490234375,1474300,12442.490234375
12492.9697265625,12336.759765625,12443.01953125,12369.3798828125,2407200,12369.3798828125
12508.1103515625,12367.7197265625,12369.150390625,12504.48046875,1421100,12504.48046875
12575.9599609375,12447.330078125,12505.3798828125,12502.8095703125,1336500,12502.8095703125
12508.2998046875,12311.5595703125,12501.51953125,12496.150390625,1521900,12496.150390625
12539.58984375,12419.6298828125,12491.91015625,12529.75,1268100,12529.75
12533.1201171875,12421.5302734375,12530.740234375,12454.830078125,930000,12454.830078125
12611.6103515625,12454.599609375,12454.830078125,12580.6904296875,1075100,12580.6904296875
12579.099609375,12396.400390625,12579.01953125,12419.8603515625,1228300,12419.8603515625
12489.8701171875,12316.48046875,12414.41015625,12393.4501953125,2051400,12393.4501953125
12391.6298828125,12107.48046875,12391.5595703125,12118.5703125,1629400,12118.5703125
12143.6904296875,12035.08984375,12119.849609375,12101.4599609375,1264400,12101.4599609375
12147.5498046875,12072.169921875,12101.080078125,12127.9501953125,1089700,12127.9501953125
12414.7900390625,12125.0,12125.0,12414.7900390625,1401100,12414.7900390625
12555.259765625,12416.5302734375,12416.5302734375,12460.9599609375,1311500,12460.9599609375
12554.2001953125,12398.4404296875,12460.8095703125,12554.2001953125,1118100,12554.2001953125
12650.4697265625,12398.48046875,12553.8095703125,12411.23046875,1210600,12411.23046875
12577.01953125,12411.91015625,12412.0703125,12573.7998046875,1113600,12573.7998046875
12598.25,12453.6904296875,12566.3798828125,12496.3798828125,1257800,12496.3798828125
12698.6796875,12497.66015625,12497.8896484375,12651.91015625,1286400,12651.91015625
12774.7001953125,12651.3798828125,12652.2099609375,12767.169921875,2842900,12767.169921875
12781.9296875,12696.1796875,12767.01953125,12741.8203125,1112800,12741.8203125
12898.9404296875,12744.4697265625,12744.6201171875,12837.330078125,1251800,12837.330078125
12877.1796875,12744.919921875,12837.099609375,12824.3896484375,1191100,12824.3896484375
12857.3896484375,12561.4599609375,12823.099609375,12573.5703125,1467500,12573.5703125
12674.080078125,12574.669921875,12574.8203125,12640.7802734375,2099900,12640.7802734375
12639.8701171875,12458.009765625,12639.7998046875,12502.66015625,1340900,12502.66015625
12576.41015625,12452.0302734375,12503.5703125,12534.669921875,1092700,12534.669921875
12646.8701171875,12532.7099609375,12532.9296875,12627.009765625,979500,12627.009765625
12626.25,12450.169921875,12626.25,12602.259765625,1258700,12602.259765625
12880.3896484375,12604.5302734375,12604.599609375,12880.08984375,1916300,12880.08984375
12902.1201171875,12795.48046875,12879.7099609375,12871.3896484375,1096400,12871.3896484375
12946.2001953125,12845.2802734375,12868.0595703125,12943.66015625,638500,12943.66015625
12961.2998046875,12852.240234375,12941.849609375,12896.669921875,978000,12896.669921875
12889.400390625,12702.990234375,12889.400390625,12772.4697265625,967600,12772.4697265625
12772.01953125,12686.5703125,12772.01953125,12736.2900390625,1001500,12736.2900390625
12830.2900390625,12606.91015625,12733.8701171875,12653.1201171875,1147600,12653.1201171875
12661.9697265625,12534.330078125,12653.0400390625,12604.5302734375,1284200,12604.5302734375
12630.6396484375,12492.25,12602.7099609375,12573.26953125,1427600,12573.26953125
12784.73046875,12573.0400390625,12573.73046875,12777.08984375,1210800,12777.08984375
12779.580078125,12690.0498046875,12776.330078125,12727.2099609375,935000,12727.2099609375
12829.23046875,12645.099609375,12728.73046875,12805.5400390625,1196200,12805.5400390625
12921.9404296875,12754.6103515625,12796.98046875,12908.7001953125,1300700,12908.7001953125
12977.5703125,12889.9296875,12909.6103515625,12943.3603515625,1394800,12943.3603515625
12942.830078125,12810.349609375,12942.6796875,12822.5703125,2107700,12822.5703125
12820.4501953125,12583.41015625,12820.4501953125,12721.4599609375,1377600,12721.4599609375
12730.08984375,12521.83984375,12720.9296875,12617.3203125,1315300,12617.3203125
12732.76953125,12617.6201171875,12617.76953125,12676.0498046875,1273200,12676.0498046875
12931.2197265625,12680.58984375,12680.58984375,12887.9296875,1336200,12887.9296875
13117.740234375,12888.5302734375,12888.91015625,13075.66015625,1615100,13075.66015625
13128.6396484375,13042.849609375,13075.349609375,13073.009765625,917300,13073.009765625
13082.66015625,13006.48046875,13071.7197265625,13008.6796875,1259800,13008.6796875
13074.830078125,12951.16015625,13007.4697265625,12976.1298828125,1327800,12976.1298828125
12969.849609375,12778.900390625,12969.7001953125,12878.8798828125,1127700,12878.8798828125
13133.1796875,12884.8203125,12884.8203125,13096.169921875,1123900,13096.169921875
13187.2802734375,13099.7197265625,13099.8798828125,13117.509765625,842700,13117.509765625
13215.9697265625,13118.419921875,13118.650390625,13168.599609375,952400,13168.599609375
13202.650390625,13115.240234375,13158.099609375,13175.6396484375,849100,13175.6396484375
13200.23046875,13125.08984375,13174.73046875,13165.1904296875,843500,13165.1904296875
13208.2197265625,13094.9599609375,13163.150390625,13207.9501953125,866400,13207.9501953125
13205.009765625,13112.9404296875,13204.9296875,13169.4296875,675500,13169.4296875
13223.009765625,13142.099609375,13168.1103515625,13172.1396484375,844300,13172.1396484375
13192.8896484375,13138.23046875,13157.4697265625,13164.7802734375,771300,13164.7802734375
13269.349609375,13145.849609375,13163.240234375,13250.1103515625,1145800,13250.1103515625
13281.3203125,13244.849609375,13251.2001953125,13275.2001953125,1385500,13275.2001953125
13276.150390625,13230.0595703125,13274.580078125,13271.6396484375,875900,13271.6396484375
13330.759765625,13186.599609375,13272.099609375,13203.580078125,1170600,13203.580078125
13205.0595703125,13120.33984375,13198.3095703125,13172.759765625,1112200,13172.759765625
13171.3701171875,13046.4599609375,13171.3701171875,13057.4599609375,1088000,13057.4599609375
13175.509765625,13027.2001953125,13052.8203125,13157.9697265625,880300,13157.9697265625
13176.169921875,13115.4599609375,13157.740234375,13124.669921875,960700,13124.669921875
13147.3203125,13081.1201171875,13122.740234375,13102.990234375,816300,13102.990234375
13144.8095703125,13081.26953125,13103.4599609375,13107.48046875,915300,13107.48046875
13101.3701171875,12978.91015625,13101.2900390625,13000.7099609375,899800,13000.7099609375
13151.8701171875,13002.6396484375,13002.7197265625,13090.83984375,1197800,13090.83984375
13092.3896484375,12977.08984375,13092.150390625,13035.9404296875,1039200,13035.9404296875
13095.91015625,13018.740234375,13036.08984375,13047.48046875,925500,13047.48046875
13294.1298828125,13045.080078125,13045.23046875,13292.0,1286500,13292.0
13320.26953125,13266.2197265625,13289.5302734375,13306.6396484375,1422100,13306.6396484375
13324.099609375,13251.3896484375,13308.5595703125,13254.2900390625,1238100,13254.2900390625
13354.33984375,13253.2099609375,13254.599609375,13323.3603515625,1049200,13323.3603515625
13373.6201171875,13317.51953125,13321.6201171875,13333.349609375,1115200,13333.349609375
13573.330078125,13325.1103515625,13329.7099609375,13539.8603515625,1517700,13539.8603515625
13653.240234375,13533.9404296875,13540.400390625,13593.3701171875,1851600,13593.3701171875
13593.150390625,13526.669921875,13588.5703125,13553.099609375,1280200,13553.099609375
13582.1201171875,13517.8095703125,13552.330078125,13564.6396484375,1207200,13564.6396484375
13626.48046875,13556.740234375,13565.41015625,13577.9599609375,1162100,13577.9599609375
13599.01953125,13503.0,13575.169921875,13596.9296875,1179100,13596.9296875
13647.099609375,13571.5302734375,13597.240234375,13579.4697265625,4296100,13579.4697265625
13601.900390625,13521.6796875,13577.849609375,13558.919921875,1203700,13558.919921875
13620.2099609375,13457.25,13559.919921875,13457.5498046875,1386300,13457.5498046875
13480.3701171875,13406.91015625,13458.6298828125,13413.509765625,1243500,13413.509765625
13522.830078125,13413.4697265625,13413.4697265625,13485.9697265625,1139900,13485.9697265625
13487.66015625,13367.26953125,13485.8896484375,13437.1298828125,1469500,13437.1298828125
13598.25,13437.66015625,13437.66015625,13515.1103515625,1061200,13515.1103515625
13567.0595703125,13424.919921875,13515.2998046875,13482.3603515625,907300,13482.3603515625
13536.26953125,13439.1201171875,13479.2099609375,13494.6103515625,1038900,13494.6103515625
13594.330078125,13495.1796875,13495.1796875,13575.3603515625,1063900,13575.3603515625
13661.8701171875,13568.75,13569.1796875,13610.150390625,1155000,13610.150390625
13610.3798828125,13552.08984375,13589.259765625,13583.650390625,713000,13583.650390625
13592.330078125,13473.3095703125,13582.8798828125,13473.5302734375,1036300,13473.5302734375
13478.830078125,13327.6201171875,13473.5302734375,13344.9697265625,1011200,13344.9697265625
13428.490234375,13326.1201171875,13346.2802734375,13326.3896484375,866300,13326.3896484375
13401.3203125,13296.4296875,13325.6201171875,13328.849609375,1137400,13328.849609375
13437.66015625,13325.9296875,13329.5400390625,13424.23046875,1148800,13424.23046875
13556.3701171875,13423.759765625,13423.83984375,13551.7802734375,1134500,13551.7802734375
13561.650390625,13468.900390625,13539.6298828125,13557.0,1355700,13557.0
13588.73046875,13510.9296875,13553.240234375,13548.9404296875,1284100,13548.9404296875
13545.490234375,13312.2197265625,13545.330078125,13343.509765625,2390800,13343.509765625
13368.5498046875,13235.150390625,13344.2802734375,13345.8896484375,1218800,13345.8896484375
13344.900390625,13083.2802734375,13344.900390625,13102.5302734375,1222200,13102.5302734375
13155.2099609375,13063.6298828125,13103.5302734375,13077.33984375,1106700,13077.33984375
13214.1103515625,13017.3701171875,13079.6396484375,13103.6796875,1145900,13103.6796875
13151.7197265625,13040.169921875,13104.2197265625,13107.2099609375,1346400,13107.2099609375
13189.080078125,13052.0703125,13107.4404296875,13096.4599609375,1381600,13096.4599609375
13273.7099609375,13099.1103515625,13099.1904296875,13232.6201171875,1405100,13232.6201171875
13289.4501953125,13076.5703125,13232.6201171875,13093.16015625,1376600,13093.16015625
13140.580078125,13038.7099609375,13092.2802734375,13112.4404296875,953500,13112.4404296875
13290.75,13112.900390625,13112.900390625,13245.6796875,1057100,13245.6796875
13228.3203125,12876.599609375,13228.240234375,12932.73046875,1642500,12932.73046875
12980.23046875,12811.240234375,12932.8095703125,12811.3203125,1383500,12811.3203125
12890.1904296875,12743.3896484375,12811.169921875,12815.3896484375,1316700,12815.3896484375
12861.2802734375,12783.0,12815.9296875,12815.080078125,623600,12815.080078125
12898.25,12748.509765625,12808.7099609375,12756.1796875,1422000,12756.1796875
12797.73046875,12542.6796875,12746.5400390625,12570.9501953125,1621800,12570.9501953125
12600.58984375,12496.5595703125,12571.099609375,12542.3798828125,1291500,12542.3798828125
12604.169921875,12471.490234375,12542.3095703125,12588.3095703125,1971100,12588.3095703125
12796.1904296875,12590.23046875,12590.23046875,12795.9599609375,1369100,12795.9599609375
12808.5595703125,12701.0703125,12790.8896484375,12788.509765625,1341600,12788.509765625
12845.990234375,12786.1298828125,12788.3603515625,12836.8896484375,973000,12836.8896484375
13011.4501953125,12832.98046875,12833.1298828125,13009.5302734375,611100,13009.5302734375
13008.4501953125,12900.169921875,13008.4501953125,12967.3701171875,1143600,12967.3701171875
12980.1904296875,12868.259765625,12963.3798828125,12878.1298828125,1179000,12878.1298828125
12989.099609375,12765.3203125,12875.5595703125,12985.1103515625,1310000,12985.1103515625
13062.5595703125,12961.919921875,12977.349609375,13021.8203125,1136200,13021.8203125
13053.740234375,12988.6796875,13022.0498046875,13025.580078125,1710700,13025.580078125
13087.3203125,12959.419921875,13027.73046875,12965.599609375,1129000,12965.599609375
13022.509765625,12940.0703125,12966.4501953125,12951.7802734375,1252900,12951.7802734375
13089.1103515625,12923.4404296875,12948.9599609375,13034.490234375,1612300,13034.490234375
13076.8798828125,13007.83984375,13026.1904296875,13074.0400390625,1168500,13074.0400390625
13157.2802734375,13072.8701171875,13072.8701171875,13155.1298828125,1241300,13155.1298828125
13195.349609375,13139.080078125,13154.8896484375,13169.8798828125,1185300,13169.8798828125
13306.5703125,13170.33984375,13170.33984375,13248.4404296875,1245100,13248.4404296875
13329.4404296875,13227.4404296875,13250.0498046875,13245.4501953125,1275100,13245.4501953125
13264.41015625,13147.1904296875,13241.3798828125,13170.7197265625,1011900,13170.7197265625
13190.41015625,13118.4599609375,13170.7998046875,13135.009765625,1176200,13135.009765625
13244.330078125,13134.6298828125,13135.169921875,13235.3896484375,1429800,13235.3896484375
13365.8603515625,13232.580078125,13236.6103515625,13350.9599609375,1529200,13350.9599609375
13357.7001953125,13251.740234375,13351.0400390625,13251.9697265625,1490200,13251.9697265625
13314.6396484375,13216.0302734375,13246.669921875,13311.7197265625,1198000,13311.7197265625
13309.9501953125,13122.5302734375,13309.9501953125,13190.83984375,4132700,13190.83984375
13190.3798828125,13128.5498046875,13190.150390625,13138.9296875,477100,13138.9296875
13174.8798828125,13076.8701171875,13138.849609375,13114.58984375,794100,13114.58984375
13141.740234375,12964.080078125,13114.9697265625,13096.3095703125,1001600,13096.3095703125
13095.4599609375,12926.8603515625,13095.080078125,12938.1103515625,859800,12938.1103515625
13109.1298828125,12883.8896484375,12938.1904296875,13104.1396484375,1457400,13104.1396484375
13412.7099609375,13104.2998046875,13104.2998046875,13412.5498046875,1614300,13412.5498046875
13430.599609375,13358.2998046875,13413.009765625,13391.3603515625,1296300,13391.3603515625
13447.1103515625,13376.23046875,13391.0498046875,13435.2099609375,1075900,13435.2099609375
13436.1298828125,13343.3203125,13436.1298828125,13384.2900390625,1131200,13384.2900390625
13377.419921875,13293.1298828125,13377.419921875,13328.849609375,1295700,13328.849609375
13416.5498046875,13329.080078125,13329.919921875,13390.509765625,1230700,13390.509765625
13478.2001953125,13382.2900390625,13391.8203125,13471.2197265625,1335200,13471.2197265625
13496.6796875,13439.9697265625,13471.4501953125,13488.4296875,1192000,13488.4296875
13520.1796875,13459.83984375,13488.4296875,13507.3203125,1184600,13507.3203125
13546.3701171875,13445.7998046875,13507.3203125,13534.8896484375,1022800,13534.8896484375
13534.8896484375,13468.9599609375,13534.8896484375,13511.23046875,1185400,13511.23046875
13633.8896484375,13510.240234375,13511.23046875,13596.01953125,1839000,13596.01953125
13649.9296875,13571.8603515625,13596.01953125,13649.7001953125,2609000,13649.7001953125
13712.2099609375,13622.9599609375,13649.7001953125,13712.2099609375,1443000,13712.2099609375
13794.2900390625,13710.1298828125,13712.2099609375,13779.330078125,1044900,13779.330078125
13879.66015625,13779.330078125,13779.330078125,13825.330078125,1247800,13825.330078125
13895.98046875,13825.330078125,13825.330078125,13895.98046875,1303000,13895.98046875
13915.7197265625,13862.5703125,13895.98046875,13881.9296875,1135700,13881.9296875
13969.990234375,13880.009765625,13881.9296875,13954.419921875,1082300,13954.419921875
13966.1298828125,13896.9501953125,13954.419921875,13910.419921875,1172000,13910.419921875
13941.0595703125,13860.580078125,13910.419921875,13860.580078125,1426000,13860.580078125
14019.7802734375,13860.580078125,13860.580078125,14009.7900390625,1284200,14009.7900390625
14009.7900390625,13866.830078125,14009.7900390625,13880.080078125,1304200,13880.080078125
14013.599609375,13880.080078125,13880.080078125,13979.2998046875,1343900,13979.2998046875
13991.6103515625,13913.1796875,13979.2998046875,13986.51953125,1275600,13986.51953125
13988.0595703125,13852.2001953125,13986.51953125,13944.0498046875,1185300,13944.0498046875
14022.6201171875,13944.0498046875,13944.0498046875,13992.9697265625,998600,13992.9697265625
13992.9697265625,13940.41015625,13992.9697265625,13971.240234375,750900,13971.240234375
14038.9697265625,13968.9404296875,13971.240234375,14018.7001953125,1171800,14018.7001953125
14029.349609375,13945.7802734375,14018.7001953125,13982.91015625,1305200,13982.91015625
13990.3603515625,13921.9404296875,13982.91015625,13973.3896484375,1148000,13973.3896484375
14001.9296875,13906.73046875,13973.3896484375,13981.759765625,1956700,13981.759765625
14044.8203125,13977.900390625,13981.759765625,14035.669921875,1364100,14035.669921875
14058.26953125,13919.2802734375,14035.669921875,13927.5400390625,1385400,13927.5400390625
13927.5400390625,13834.400390625,13927.5400390625,13880.6201171875,1314100,13880.6201171875
14001.1904296875,13880.6201171875,13880.6201171875,14000.5703125,1398500,14000.5703125
14081.580078125,13784.009765625,14000.5703125,13784.169921875,1521900,13784.169921875
13918.4404296875,13784.169921875,13784.169921875,13900.1298828125,1325800,13900.1298828125
14104.8603515625,13880.1904296875,13900.1298828125,14075.3701171875,1070100,14075.3701171875
14149.150390625,14050.1796875,14075.3701171875,14054.490234375,1771500,14054.490234375
14107.08984375,13937.599609375,14054.490234375,14089.66015625,1259200,14089.66015625
14128.2099609375,14030.3701171875,14089.66015625,14127.8203125,1108100,14127.8203125
14286.3701171875,14127.8203125,14127.8203125,14253.76953125,1121000,14253.76953125
14320.650390625,14253.0,14253.76953125,14296.240234375,1165100,14296.240234375
14354.6904296875,14296.240234375,14296.240234375,14329.490234375,1170800,14329.490234375
14413.169921875,14329.490234375,14329.490234375,14397.0703125,1156300,14397.0703125
14448.0595703125,14373.3203125,14397.0703125,14447.2900390625,948800,14447.2900390625
14478.7998046875,14412.0595703125,14447.2900390625,14450.0595703125,1021000,14450.0595703125
14472.7998046875,14411.66015625,14450.0595703125,14455.2802734375,839200,14455.2802734375
14539.2900390625,14455.2802734375,14455.2802734375,14539.1396484375,1173900,14539.1396484375
14539.1396484375,14470.5,14539.1396484375,14514.1103515625,4077700,14514.1103515625
14521.58984375,14404.2099609375,14514.1103515625,14452.0595703125,1196400,14452.0595703125
14514.33984375,14382.08984375,14452.0595703125,14455.8203125,1221700,14455.8203125
14546.8203125,14455.8203125,14455.8203125,14511.73046875,1212400,14511.73046875
14511.73046875,14383.01953125,14511.73046875,14421.490234375,1104500,14421.490234375
14519.9501953125,14421.490234375,14421.490234375,14512.0302734375,1014500,14512.0302734375
14563.75,14395.0,14512.0302734375,14447.75,1248400,14447.75
14561.5400390625,14447.75,14447.75,14559.650390625,960300,14559.650390625
14559.650390625,14439.5498046875,14559.650390625,14526.16015625,926800,14526.16015625
14585.099609375,14520.8603515625,14526.16015625,14578.5400390625,1537100,14578.5400390625
14605.7197265625,14531.48046875,14578.5400390625,14572.849609375,914000,14572.849609375
14684.490234375,14572.849609375,14572.849609375,14662.009765625,984200,14662.009765625
14683.1298828125,14525.3603515625,14662.009765625,14550.349609375,1271400,14550.349609375
14625.240234375,14538.7197265625,14550.349609375,14606.1103515625,1047900,14606.1103515625
14606.1103515625,14434.4296875,14606.1103515625,14565.25,1312500,14565.25
14613.48046875,14497.7998046875,14565.25,14613.48046875,1066800,14613.48046875
14716.4599609375,14598.5,14613.48046875,14673.4599609375,1285800,14673.4599609375
14826.66015625,14673.4599609375,14673.4599609375,14802.240234375,1205200,14802.240234375
14887.509765625,14785.3603515625,14802.240234375,14865.1396484375,1445700,14865.1396484375
14865.2099609375,14790.5703125,14865.1396484375,14865.0595703125,1195700,14865.0595703125
14865.0595703125,14598.580078125,14865.0595703125,14599.2001953125,1616800,14599.2001953125
14761.73046875,14599.2001953125,14599.2001953125,14756.7802734375,1263200,14756.7802734375
14756.7802734375,14560.8095703125,14756.7802734375,14618.58984375,1680100,14618.58984375
14650.259765625,14495.2900390625,14618.58984375,14537.1396484375,1580500,14537.1396484375
14553.73046875,14444.0302734375,14537.1396484375,14547.509765625,2072000,14547.509765625
14588.830078125,14457.599609375,14547.509765625,14567.169921875,1468900,14567.169921875
14721.419921875,14554.2900390625,14567.169921875,14719.4599609375,1373200,14719.4599609375
14747.419921875,14666.5400390625,14719.4599609375,14676.2998046875,1380200,14676.2998046875
14768.0498046875,14665.4501953125,14676.2998046875,14700.7998046875,1296000,14700.7998046875
14743.490234375,14684.8203125,14700.7998046875,14712.5498046875,1289100,14712.5498046875
14844.9599609375,14712.5498046875,14712.5498046875,14818.75,970600,14818.75
14839.7998046875,14734.4697265625,14818.75,14839.7998046875,1482500,14839.7998046875
14839.7998046875,14687.0498046875,14839.7998046875,14700.9501953125,1126200,14700.9501953125
14834.6298828125,14700.9501953125,14700.9501953125,14831.580078125,911800,14831.580078125
15009.58984375,14831.580078125,14831.580078125,14973.9599609375,1198900,14973.9599609375
14988.8701171875,14941.08984375,14973.9599609375,14968.8896484375,1161600,14968.8896484375
15056.669921875,14968.8896484375,14968.8896484375,15056.2001953125,1172300,15056.2001953125
15106.8095703125,15021.8701171875,15056.2001953125,15105.1201171875,1135100,15105.1201171875
15144.830078125,15046.8701171875,15105.1201171875,15082.6201171875,978100,15082.6201171875
15118.490234375,15038.1796875,15082.6201171875,15118.490234375,989800,15118.490234375
15113.419921875,15053.4599609375,15113.419921875,15091.6796875,942800,15091.6796875
15219.5498046875,15089.2998046875,15091.6796875,15215.25,1245900,15215.25
15301.33984375,15175.3896484375,15211.8701171875,15275.6904296875,1240300,15275.6904296875
15302.490234375,15215.8203125,15273.919921875,15233.2197265625,1450900,15233.2197265625
15357.400390625,15234.75,15234.75,15354.400390625,1757500,15354.400390625
15391.83984375,15314.150390625,15348.330078125,15335.2802734375,1164200,15335.2802734375
15434.5,15325.6796875,15334.9697265625,15387.580078125,1229700,15387.580078125
15542.400390625,15265.9599609375,15387.1201171875,15307.169921875,1718500,15307.169921875
15348.41015625,15180.23046875,15300.5703125,15294.5,1488100,15294.5
15306.7099609375,15199.6298828125,15290.740234375,15303.099609375,1056600,15303.099609375
15521.490234375,15307.330078125,15307.330078125,15409.3896484375,1306800,15409.3896484375
15400.25,15229.5302734375,15399.9404296875,15302.7998046875,1140200,15302.7998046875
15398.7001953125,15280.990234375,15306.01953125,15324.5302734375,1211500,15324.5302734375
15392.3798828125,15115.5703125,15322.2197265625,15115.5703125,2088300,15115.5703125
15254.1103515625,15123.5498046875,15123.5498046875,15254.0302734375,1479800,15254.0302734375
15304.98046875,15100.7802734375,15255.2197265625,15177.5400390625,1342800,15177.5400390625
15168.6298828125,14945.5703125,15168.099609375,14960.58984375,1414000,14960.58984375
15040.6201171875,14844.2197265625,14955.4501953125,15040.6201171875,1404100,15040.6201171875
15255.580078125,15044.4599609375,15044.4599609375,15248.1201171875,1373800,15248.1201171875
15300.6396484375,15211.25,15247.8095703125,15238.58984375,942500,15238.58984375
15251.0703125,15086.08984375,15231.3798828125,15122.01953125,1016100,15122.01953125
15241.2802734375,14981.2099609375,15130.3896484375,14995.23046875,1057700,14995.23046875
15202.26953125,14953.4501953125,14992.5400390625,15176.080078125,1044900,15176.080078125
15205.919921875,15044.7998046875,15178.080078125,15070.1796875,1074300,15070.1796875
15261.7099609375,15078.7099609375,15078.7099609375,15179.849609375,1392500,15179.849609375
15340.08984375,15186.2998046875,15186.2998046875,15318.23046875,992100,15318.23046875
15322.0703125,15112.1103515625,15315.4697265625,15112.1904296875,1113800,15112.1904296875
15105.509765625,14732.0302734375,15105.509765625,14758.3203125,1726300,14758.3203125
14858.5595703125,14688.4296875,14760.6201171875,14799.400390625,4200800,14799.400390625
14795.7900390625,14551.26953125,14795.7900390625,14659.5595703125,1586700,14659.5595703125
14812.0302734375,14669.6904296875,14669.6904296875,14760.3095703125,1359400,14760.3095703125
14938.98046875,14769.6796875,14769.990234375,14910.1396484375,1332300,14910.1396484375
15075.009765625,14921.2802734375,14921.2802734375,15024.490234375,1136500,15024.490234375
15034.6298828125,14884.7998046875,15016.580078125,14909.599609375,2300000,14909.599609375
15083.2802734375,14911.599609375,14911.599609375,14974.9599609375,1205700,14974.9599609375
15049.2197265625,14870.509765625,14974.9599609375,14932.41015625,1166100,14932.41015625
15025.900390625,14858.9296875,14923.73046875,14988.3701171875,610000,14988.3701171875
15137.509765625,14971.2001953125,14995.4599609375,15135.83984375,945600,15135.83984375
15262.7197265625,15137.2197265625,15137.2197265625,15224.6904296875,1368200,15224.6904296875
15320.419921875,15228.4599609375,15228.4599609375,15300.33984375,1092700,15300.33984375
15348.9501953125,15258.8896484375,15298.0302734375,15291.66015625,1050500,15291.66015625
15483.5498046875,15298.0,15298.0,15460.919921875,1249500,15460.919921875
15498.3896484375,15410.26953125,15460.6904296875,15464.2998046875,1301400,15464.2998046875
15509.48046875,15455.76953125,15459.6904296875,15484.259765625,994300,15484.259765625
15498.16015625,15415.7099609375,15485.0302734375,15451.849609375,1059700,15451.849609375
15502.0,15438.1201171875,15456.919921875,15470.51953125,1262400,15470.51953125
15589.400390625,15465.91015625,15465.91015625,15548.5400390625,1362700,15548.5400390625
15544.5498046875,15491.9599609375,15524.26953125,15543.740234375,2292600,15543.740234375
15576.2099609375,15516.2001953125,15543.9697265625,15545.5498046875,1809200,15545.5498046875
15604.2197265625,15544.0595703125,15547.0,15567.740234375,987000,15567.740234375
15602.599609375,15496.83984375,15576.6904296875,15542.240234375,993200,15542.240234375
15560.330078125,15455.58984375,15539.169921875,15555.6103515625,1032600,15555.6103515625
15560.9697265625,15405.16015625,15547.849609375,15558.830078125,948800,15558.830078125
15557.1396484375,15482.26953125,15557.1396484375,15521.9697265625,872400,15521.9697265625
